date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:29	75087/75087	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:27:34%20GMT	https://demo.bosathemes.com/html/travele/index.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/index.html	(from )
12:43:31	121/121	---MCZ	200	added ('OK')	text/plain	date:Fri,%2026%20Apr%202024%2005:43:31%20GMT	https://demo.bosathemes.com/robots.txt		(from )
12:43:31	13446/13446	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/favicon.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/favicon.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:31	159521/159521	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/bootstrap/css/bootstrap.min.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/bootstrap/css/bootstrap.min.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:32	57184/57184	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/fontawesome/css/all.min.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/fontawesome/css/all.min.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:32	30753/30753	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/jquery-ui/jquery-ui.min.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/jquery-ui/jquery-ui.min.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:33	2070/2070	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/modal-video/modal-video.min.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/modal-video/modal-video.min.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:34	2532/2532	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/lightbox/dist/css/lightbox.min.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/lightbox/dist/css/lightbox.min.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:34	1895/1895	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/slick/slick.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/slick/slick.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:34	3349/3349	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/vendors/slick/slick-theme.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/vendors/slick/slick-theme.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:35	196841/196841	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20Jan%202022%2008:10:54%20GMT	https://demo.bosathemes.com/html/travele/style.css	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/style.css	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:35	175417/175417	---M--	200	added ('OK')	image/gif	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/loader1.gif	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/loader1.gif	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:36	2086/2086	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/travele-logo.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/travele-logo.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:36	2378/2378	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:38%20GMT	https://demo.bosathemes.com/html/travele/assets/images/travele-logo1.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/travele-logo1.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:37	77778/77778	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/index-v2.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/index-v2.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:37	35002/35002	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/destination.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/destination.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:38	46475/46475	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/tour-packages.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/tour-packages.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:38	36908/36908	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/package-offer.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/package-offer.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:38	50290/50290	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/package-detail.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/package-detail.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:39	30055/30055	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/tour-cart.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/tour-cart.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:39	38987/38987	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/booking.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/booking.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:39	32298/32298	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/confirmation.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/confirmation.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:40	34148/34148	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/about.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/about.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:40	31653/31653	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/service.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/service.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:40	32003/32003	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/career.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/career.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:40	37156/37156	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/career-detail.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/career-detail.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:41	34548/34548	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:28:08%20GMT	https://demo.bosathemes.com/html/travele/tour-guide.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/tour-guide.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:41	30308/30308	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/gallery.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/gallery.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:42	26533/26533	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/single-page.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/single-page.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:43	36562/36562	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/faq.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/faq.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:44	30484/30484	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/testimonial-page.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/testimonial-page.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:45	26451/26451	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/popup.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/popup.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:45	34731/34731	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/search-page.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/search-page.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:46	24134/24134	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/404.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/404.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:47	8029/8029	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Jan%202022%2007:31:26%20GMT	https://demo.bosathemes.com/html/travele/comming-soon.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/comming-soon.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:48	29404/29404	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/contact.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/contact.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:48	40544/40544	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/wishlist-page.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/wishlist-page.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:50	44701/44701	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/product-right.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/product-right.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:50	52126/52126	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/product-detail.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/product-detail.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:51	29251/29251	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/product-cart.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/product-cart.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:52	34659/34659	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/product-checkout.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/product-checkout.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:52	47149/47149	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/blog-archive.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/blog-archive.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:53	47159/47159	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/blog-archive-left.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/blog-archive-left.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:54	45895/45895	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:32%20GMT	https://demo.bosathemes.com/html/travele/blog-archive-both.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/blog-archive-both.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:55	46232/46232	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jan%202022%2008:09:34%20GMT	https://demo.bosathemes.com/html/travele/blog-single.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/blog-single.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:55	42598/42598	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/dashboard.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/dashboard.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:56	23946/23946	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/user.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/user.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:57	21731/21731	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/user-edit.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/user-edit.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:58	17366/17366	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/new-user.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/new-user.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:43:58	20889/20889	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/db-booking.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-booking.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:02	184742/184742	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Apr%202024%2005:44:00%20GMT	https://demo.bosathemes.com/html/travele/admin/db-package.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-package.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:02	19036/19036	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/db-package-active.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-package-active.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:03	19040/19040	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/db-package-pending.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-package-pending.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:03	19034/19034	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/db-package-expired.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-package-expired.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:03	21016/21016	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/db-comment.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-comment.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:04	19311/19311	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/db-wishlist.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/db-wishlist.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:04	3958/3958	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/login.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/login.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:04	3743/3743	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/admin/forgot.html	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/admin/forgot.html	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:04	178763/178763	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/slider-banner-1.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/slider-banner-1.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:05	155602/155602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/slider-banner-2.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/slider-banner-2.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:05	44436/44436	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img1.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img1.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:05	33396/33396	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img2.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img2.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:05	25548/25548	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img3.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img3.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:06	21158/21158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img4.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img4.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:06	28374/28374	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img5.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img5.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:06	21256/21256	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img6.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img6.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:06	29153/29153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img7.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img7.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:07	38729/38729	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img8.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img8.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:08	13097/13097	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon1.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon1.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:08	11206/11206	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon2.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon2.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:09	15060/15060	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon3.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon3.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:10	7431/7431	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon4.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon4.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:11	7081/7081	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon5.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon5.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:12	1797/1797	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon6.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon6.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:12	1770/1770	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon10.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon10.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:13	1968/1968	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon9.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon9.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:14	812/812	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon8.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon8.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:14	1359/1359	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon7.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon7.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:15	1803/1803	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/icon11.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/icon11.png	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:15	28681/28681	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img9.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img9.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:16	44384/44384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img10.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img10.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:17	43652/43652	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img11.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img11.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:17	64763/64763	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img12.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img12.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:17	28587/28587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img13.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img13.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:17	39933/39933	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img14.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img14.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:18	95652/95652	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/img15.jpg	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/img15.jpg	(from https://demo.bosathemes.com/html/travele/index.html)
12:44:19	2874/2874	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Nov%202021%2009:21:40%20GMT	https://demo.bosathemes.com/html/travele/assets/images/logo1.png	D:/Tour.html/themme-foret/demo.bosathemes.com/html/travele/assets/images/logo1.png	(from https://demo.bosathemes.com/html/travele/index.html)
